Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7676bf76c6871262864a08dd08ceb3b973d8c22f937cbfec7a0027d1f4031e05,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.265094,51.602985,On or near Parking Area,E01000125,Barnet 024A,Investigation complete; no suspect identified
af0c9b538c389b6f913ba2a18dbfdcb05ad5eac2e4919183e22d716674dcc57e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.234045,51.601192,On or near WATFORD WAY (BARNET BY-PASS),E01000240,Barnet 031B,Offender given a caution
c6d4c56b309cad704514552df15d393d7b4ff95d6647ec36f64b9ddd82f1b15e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.166327,51.606808,On or near LEGION WAY,E01000315,Barnet 022F,Investigation complete; no suspect identified
6b77a8e25d979ad22f41b6e046411506afd3cc8538d3eb34f43280031f753ee4,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.110818,51.364280,On or near Petrol Station,E01000786,Bromley 032A,Investigation complete; no suspect identified
e71bac87df3cb5cb8a9151edf52871813970c20461c343ec8b7b0b4a4fe80e63,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.074131,51.416819,On or near ANERLEY VALE,E01000741,Bromley 005B,Suspect charged
e71bac87df3cb5cb8a9151edf52871813970c20461c343ec8b7b0b4a4fe80e63,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.074131,51.416819,On or near ANERLEY VALE,E01000741,Bromley 005B,Suspect charged
e71bac87df3cb5cb8a9151edf52871813970c20461c343ec8b7b0b4a4fe80e63,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.074131,51.416819,On or near ANERLEY VALE,E01000741,Bromley 005B,Suspect charged
411a780b37d26c36e534ec39a58fb1aafa82d717f39ed9dad16fd8bf3b719751,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.014253,51.405208,On or near Shopping Area,E01000677,Bromley 018C,Offender given a caution
96b0d94f3ab0c624be2c1165d75a398180717adf63f6455198f623f8e62097ea,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.110818,51.364280,On or near Petrol Station,E01000786,Bromley 032A,Investigation complete; no suspect identified
662d01d9c7ac49edc0d3405fed892ee5a75fc9a9f3fc15d2e497a7bacd916e3a,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.144025,51.409650,On or near Petrol Station,E01000720,Bromley 019B,Offender given a caution
718811b7702f1970a0b65cd81855e3f820f1a7ba4632df66ef08e41989f85a53,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.098046,51.387532,On or near OAKDENE ROAD,E01000732,Bromley 023D,Investigation complete; no suspect identified
da4a0b6cd6b5e40291e3a202ddae6914a8c5840c04a21397a5a12f758ccf05b5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.009281,51.381104,On or near THE DRIVE,E01000832,Bromley 030A,Offender given a caution
b108411e7099bfdc8dfaad34c0a3881a15f5affe5ac3824981aa2a7e77fb7326,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.012635,51.461872,On or near Shopping Area,E01003296,Lewisham 012E,Suspect charged
a3c5c799214c4f469deeb93b5a1b7c9202d7a4bd7aabe598b1ff9f4a54054f03,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.016885,51.442141,On or near HARLAND ROAD,E01003270,Lewisham 023D,Investigation complete; no suspect identified
d7302ba06005f62fbdb69d8f8367f6f497688903521fbb227f401f46011eeef9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.015001,51.448836,On or near ROSENTHAL ROAD,E01003323,Lewisham 018C,Investigation complete; no suspect identified
c350c5a114f9c2ca8dbd1880ae22438a5d534b6415a3c2a40d6e0ffc0508e50b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.037919,51.480903,On or near LIARDET STREET,E01003300,Lewisham 039B,Investigation complete; no suspect identified
bcf573791fc048bd352c08067fc7cd3a5ba97179da1ce94d45bb82c73bd4486b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.035674,51.476513,On or near ACHILLES STREET,E01003303,Lewisham 039C,Suspect charged
a82fc7ceb1efa87690c963746691933765dc67a4724d408493a31bdecc105904,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.012398,51.431535,On or near CARSTAIRS ROAD,E01003348,Lewisham 030B,Investigation complete; no suspect identified
54c4639d73a067607fc6f3d7660cb23faee987548148e03b1bd82c046d5d7793,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.068988,51.470250,On or near Supermarket,E01004061,Southwark 025A,Offender given a drugs possession warning
ad5c4e0154dfe33df415416645b9710f9cbf7f333bae9c5d4bdcc3ecd476da31,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.072583,51.473421,On or near BASING COURT,E01004067,Southwark 022E,Offender given a drugs possession warning
58944ff4cbb8e3eadcd4d0233b7875c92b4fa0454cc0106536976e75af4df498,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.099988,51.494506,On or near Supermarket,E01032720,Southwark 009F,Offender given a drugs possession warning
ec6e5658771e7d7ca7e0adb0e74245a43f84809b844f61f3ef5f8226f8598234,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.099988,51.494506,On or near Supermarket,E01032720,Southwark 009F,Offender given a drugs possession warning
175b8d6107a716850952b6a00f2562af3a5761bef6a1dfcdf37233322376743d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.084080,51.461253,On or near Sports/Recreation Area,E01004048,Southwark 027C,Local resolution
932cebb420330cd03551051bb4538fde47707ccc60f3b0908d85b600e3a6b2eb,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.046503,51.495057,On or near Supermarket,E01004031,Southwark 007B,Local resolution
899e935b5ebb735230c4efdf54ad094eeea8b12fb66e80d701ecfb74b4193b51,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.094290,51.504342,On or near O'MEARA STREET,E01003929,Southwark 002B,Offender given a drugs possession warning
f2ed0987e922c973ee9e3f522e3188b2b57110ddf0f4cfd73cbb683be36c5393,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.097528,51.489233,On or near Police Station,E01032639,Southwark 014F,Suspect charged
bed5198907ec9d4316dfdb1d71d51a299bd8bb673c646475941a25135b40362e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.034056,51.503419,On or near SILVER WALK,E01004056,Southwark 008A,Offender given penalty notice
4e9abed6f0b3dab32e02670c6a8203790c0560e81005e26eafe7ee533f40f0c3,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.083604,51.478449,On or near BONSOR STREET,E01003916,Southwark 020B,Suspect charged
84198471f69cfae27fa022611fd9dabcf7b279f7fec26571506022081b7c8cf8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.102383,51.495804,On or near PRINCESS STREET,E01003932,Southwark 034B,Offender given a drugs possession warning
5e4f64009572abc5bc0f9ae1cc0bfc40465c3449e4ee9de6c3ba53aac005f7ec,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.065769,51.477922,On or near HOLBECK ROW,E01032805,Southwark 022F,Offender given penalty notice
ea9252e8efa9f0b6d49aed6504f640fca8c3e7ab1c5ceb43f3fbcae22211b0cc,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.092201,51.505027,On or near Parking Area,E01003929,Southwark 002B,Offender given a drugs possession warning
7a0aa8e5764c76dbdb6642e0569ba081b74307f2ab7467e2c240aef1a4da85a8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.082011,51.504411,On or near BRAIDWOOD STREET,E01004027,Southwark 003E,Local resolution
6f89cd50c3787663b0ebd82590447f09d7471de633d2cd8c732ee66615afa76f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.099421,51.477303,On or near COUNCILLOR STREET,E01003920,Southwark 021B,Local resolution
5d95aa9ba15fc5d38b2f4f8bef586ff742c03b01d6a17cfb65114aff0696a142,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.055681,51.478762,On or near Supermarket,E01003984,Southwark 023A,Local resolution
d9bdf89a6ce539be6aa38c9d5f1b8c725a982294198dab64a5a8a7ceab34eb4f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.137020,51.610465,On or near Petrol Station,E01001973,Haringey 004D,Investigation complete; no suspect identified
d70608875bef6b84c950ede4ccd3bcefdc73151073c6b776a43625941b7377a6,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.252634,51.611208,On or near BENNINGHOLME ROAD,E01000235,Barnet 021E,Investigation complete; no suspect identified
d70608875bef6b84c950ede4ccd3bcefdc73151073c6b776a43625941b7377a6,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.252634,51.611208,On or near BENNINGHOLME ROAD,E01000235,Barnet 021E,Investigation complete; no suspect identified
dc26f8b7ee72df8007c5313abd41a24f2d7b369f0fe122fc88c82d8b668da75e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.155137,51.607459,On or near Supermarket,E01000164,Barnet 022D,Investigation complete; no suspect identified
ccb3c49056cc92cce77013c716831b9757ce17619fb602a3e76a4d9ee381dd27,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.155137,51.607459,On or near Supermarket,E01000164,Barnet 022D,Investigation complete; no suspect identified
03b07972d73b5fcc290806180498a685b7f86c820fa0841f3800d8aea910502f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.155137,51.607459,On or near Supermarket,E01000164,Barnet 022D,Investigation complete; no suspect identified
2d1f45af47bbbbc0b3b27fb6be5c18e932b246b7eb1a7afb0fa212dfbc471c21,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.160450,51.633576,On or near ALVERSTONE AVENUE,E01000175,Barnet 006E,Investigation complete; no suspect identified
3f6271146e2a45f51546c3ad8b4a81f4ec25c8b843a37b321de11803149fa3a4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.240156,51.579063,On or near HERBERT ROAD,E01000313,Barnet 036F,Suspect charged
3f6271146e2a45f51546c3ad8b4a81f4ec25c8b843a37b321de11803149fa3a4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.240156,51.579063,On or near HERBERT ROAD,E01000313,Barnet 036F,Investigation complete; no suspect identified
50cf7501536ce0425101c69534d5dc0a892baf9b98991b7c99c77677e50455c2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.170196,51.649563,On or near Petrol Station,E01000171,Barnet 006B,Local resolution
e51ad8ccfba2e3c9c0d14902c489f7614327dbb4b340fcbd83d5d71f5f4a9891,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.175681,51.612322,On or near HIGH ROAD,E01000323,Barnet 019F,Investigation complete; no suspect identified
faa3013c6d409f71efbc6d032d9bcd7f66c2fa3c50c354216c046ed2cf83557d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.175681,51.612322,On or near HIGH ROAD,E01000323,Barnet 019F,Investigation complete; no suspect identified
cb77ca4b3a552a377125af596e1402f6eafdb3f76e414435435d1bdbd62ada07,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.175681,51.612322,On or near HIGH ROAD,E01000323,Barnet 019F,Investigation complete; no suspect identified
7c0b1cd896ca14762aa845d222bda2159e8c48a07a64bfed39bef676c75864b0,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.213773,51.574645,On or near Pedestrian Subway,E01000219,Barnet 037D,Investigation complete; no suspect identified
e7e2afcc322a03bb089d2e867fb4b8bad338f2bf5f2873c8a379c445cbbbb876,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.171735,51.625695,On or near FRIERN BARNET LANE,E01000281,Barnet 008D,Investigation complete; no suspect identified
f791d230d5730f11c8af2e5829190cdcedda27dda4236dc9a489855cbed94084,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.188858,51.643028,On or near GRASVENOR AVENUE,E01000288,Barnet 004C,Investigation complete; no suspect identified
0495547e0335137f6b7289a0e62763df3ffc200abb78e208b837bb1d11d57aa9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.150461,51.546588,On or near ST LEONARD'S SQUARE,E01000900,Camden 012A,Offender given a drugs possession warning
ca57ee5d7baf98c1244d047f6851b7b9f58980fe7e55368dbbfcec6cb29c4350,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.140815,51.540519,On or near Supermarket,E01000856,Camden 019A,Suspect charged
d6e8a096b93ca67904f2f2d40dfb8daa4e975f08b0b93ad70a91ab75a5079098,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.119008,51.518544,On or near YORKSHIRE GREY YARD,E01000914,Camden 028B,Offender given a drugs possession warning
bb22d955d2f78c778fc81979c44c688330c37265b669fea2f8c5369e09a706b7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.140243,51.534727,On or near BEATTY STREET,E01000947,Camden 021C,Offender given a caution
f6b79a4b504ea10ff6b1e20e9e2159655b08f8f4fb80c4f097be721ee51e1670,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.133386,51.542694,On or near AGAR GROVE,E01000957,Camden 019C,Suspect charged
6018678bacdf1e86038672cda95b2e88a92d1d7b1bb084ff2e883e1c081e0ac6,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.140638,51.548393,On or near WOLSEY MEWS,E01000870,Camden 009B,Investigation complete; no suspect identified
d2dd2fad8f10e0ca8146f566f425931e346821d048771cd141a2a46ff1e65bd3,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.153660,51.551998,On or near WELLESLEY ROAD,E01000890,Camden 007B,Investigation complete; no suspect identified
c5703cfaef63b2468b74be82b401fe8c3e019e7af0af3e056a41017598fe4ed9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.148346,51.548245,On or near ATHLONE STREET,E01000901,Camden 007D,Suspect charged
62f0425775718496d0af30b429015bcb60c165897f39320cfeedbf14a608d2f9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.127452,51.522483,On or near Further/Higher Educational Building,E01000855,Camden 028A,Offender given a caution
6ea8ec0c6bc76bb513e3567e2e74e09cc99e365400890edfa6a40bede4f51ea8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.128999,51.527292,On or near Theatre/Concert Hall,E01000942,Camden 025D,Investigation complete; no suspect identified
b6645b8a1e950368b988f538c58aa9de51a612772ba92f81675c12b46a09e769,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.136248,51.540060,On or near GEORGIANA STREET,E01000957,Camden 019C,Investigation complete; no suspect identified
e3ff8b32f233f7d1c40e99e1ab1033c5ed988efb48628959275e73877778a561,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.117908,51.518661,On or near EAGLE STREET,E01000914,Camden 028B,Investigation complete; no suspect identified
4ee6e8d5892ece28f90fb04fa1806e6e65457a467569c9f1a140065331d76f22,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.118955,51.517041,On or near GATE STREET,E01000914,Camden 028B,Investigation complete; no suspect identified
995d7c09d22d8cbb3e2f1d454a01378ff474cf4c58487cacee95f78abab76e9e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.129359,51.515328,On or near DENMARK STREET,E01000919,Camden 028D,Investigation complete; no suspect identified
fb4ad7a58ca74e001b75282cbb8f268fa1fcbefa8ec7012381136acace2bf6ce,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.121709,51.531716,On or near CALEDONIA STREET,E01002711,Islington 021B,Investigation complete; no suspect identified
fb4ad7a58ca74e001b75282cbb8f268fa1fcbefa8ec7012381136acace2bf6ce,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.121709,51.531716,On or near CALEDONIA STREET,E01002711,Islington 021B,Investigation complete; no suspect identified
3a52766847eb48d387c708e69248251de8461667c84578f38255dc77578df720,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.128999,51.527292,On or near Theatre/Concert Hall,E01000942,Camden 025D,Investigation complete; no suspect identified
320255a52034c3f5f77846018b9e57b041aee5e17520c391509c6beb696acebd,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.138659,51.567552,On or near HIGHGATE HILL,E01002770,Islington 004B,Investigation complete; no suspect identified
97a8c081c35535dc72b2b08796a9013d465f9cd2232be07334633ab6216ef55e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.144583,51.539337,On or near INVERNESS STREET,E01000863,Camden 021A,Investigation complete; no suspect identified
a695cb418371b51ead81431456fb827e42763a4fb30cf4c4e1a8e264871aa76f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.187416,51.550123,On or near Sports/Recreation Area,E01000969,Camden 010A,Investigation complete; no suspect identified
ba6dbcf20a779ae59ac86ef17cf53c25e038e9fcf6c17866aaaa3a41be06ff50,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.139816,51.539190,On or near CAROL STREET,E01000861,Camden 019B,Suspect charged
e6600694f1076026ae842be24d5ff09960874ea632e3647ab36dde67482e3585,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.127147,51.513737,On or near EARLHAM STREET,E01000919,Camden 028D,Investigation complete; no suspect identified
fab4670d4082f6bb3f7dadcd03925c547d8524f5ffdd19f605e6f30ec89ed7d9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.140485,51.533760,On or near MORNINGTON CRESCENT,E01000947,Camden 021C,Offender given penalty notice
9a169537faa0867c6b5c4d47f45bc1a6754008b6075ebbc07078fb1e23b27df2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.130812,51.528076,On or near GRAFTON PLACE,E01000956,Camden 022E,Suspect charged
e0ad0ec9b601d07aeb56ca2a3db1311614aef169d7f154cf04ab773bd2895f34,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.160021,51.554877,On or near MACKESON ROAD,E01000888,Camden 006C,Investigation complete; no suspect identified
f5d8d57dcd180ee460e0c4c0283ceae9b6eee9061915055ce04ee3e46f8c1821,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.122793,51.529908,On or near CRESTFIELD STREET,E01000939,Camden 024C,Investigation complete; no suspect identified
9fe3e22c135e4d796ccb137107ddc4791849e73ad8acd2e6c8bcfd8fa6b833d7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.337344,51.587413,On or near BETHECAR ROAD,E01002182,Harrow 020D,Investigation complete; no suspect identified
9fe3e22c135e4d796ccb137107ddc4791849e73ad8acd2e6c8bcfd8fa6b833d7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.337344,51.587413,On or near BETHECAR ROAD,E01002182,Harrow 020D,Investigation complete; no suspect identified
3f9f8b49f9c17dd4e632d7d8c9ec99a9afca095f6651e239e99a8168d96752a8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.338846,51.581446,On or near Shopping Area,E01002129,Harrow 023C,Investigation complete; no suspect identified
19a1c08d4c7aaaa737cf911ae62a90d387a02d53b3fc630cc69e960114817330,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.203884,51.546915,On or near CHRISTCHURCH AVENUE,E01000561,Brent 023E,Suspect charged
5b36e9074baa2406630d09ad40b33cc87696b7b0c97227050b414407e67e85b3,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.191139,51.536971,On or near SPRINGFIELD LANE,E01000930,Camden 020B,Offender given a drugs possession warning
89117901982fd85cb4edb003705de641121308d84d1694e0f1e6a68f6d27d064,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.191139,51.536971,On or near SPRINGFIELD LANE,E01000930,Camden 020B,Offender given a drugs possession warning
819ba083b34eb15c10f45f1b2c14ebd8366458d035a2d11a336f0bcf239b33f4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.208245,51.537234,On or near WINDERMERE AVENUE,E01000580,Brent 032B,Suspect charged
0a8b719bed31a8414a19c211d94e528867a6308282bfaff98260f97c6ab0f388,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.208245,51.537234,On or near WINDERMERE AVENUE,E01000580,Brent 032B,Suspect charged
a287215e9ea75669870da8de1ac7b822ced5c6a73172274d79b0ee4fcff1d4c0,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.268493,51.544343,On or near WYBORNE WAY,E01000605,Brent 021F,Offender given penalty notice
8d2e3e5c90ddc929799d75d4397a80c17179d771da113e93385b905dbebcc080,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.268493,51.544343,On or near WYBORNE WAY,E01000605,Brent 021F,Offender given a caution
89b70852f0ea98f5b50a99d0e44d8e9561302a748a30ab658faf9a2e4626748f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.262474,51.554343,On or near Parking Area,E01000601,Brent 021B,Suspect charged
851f58bd9bf12903635eb5eda49dcd8053d8171b7afc4df09b3ae3f932591ce7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.198453,51.541643,On or near WILLESDEN LANE,E01000545,Brent 028A,Suspect charged
bb0b82c5c8c0289441e285c725b5d2b1385181c0a056047c155e11bd90a61d8a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.198453,51.541643,On or near WILLESDEN LANE,E01000545,Brent 028A,Suspect charged
51b1427cf926b1df0a38b86591818fa267748cdca490343b3b6c435e5fef292e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.260020,51.542284,On or near MORLAND GARDENS,E01033456,Brent 027F,Suspect charged
dd5f6401ae879a3d98b9bb0ccc4a45636e287cc42680ac274008fbb22ffc6e98,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.258437,51.545219,On or near LEICESTER ROAD,E01000595,Brent 027A,Suspect charged
f5ee88c1307f81a90f9c685d62a8150a0b45b480a3422909ca92ec5a5af680fb,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.234797,51.547150,On or near TUDOR MEWS,E01000640,Brent 024B,Suspect charged
b24b6979647dd3e0aaf8271484e65158da3f87b69467f1dd68b0047385505751,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.315602,51.554300,On or near Pedestrian Subway,E01000608,Brent 013D,Offender given a caution
33a99f910cd5b27d9e140078f3099ba7574019678255bde25505a808c571d65b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.236757,51.533385,On or near PALERMO ROAD,E01000535,Brent 031F,Suspect charged
537635bc01d120ba80902147b10315e42809f81660bef97ce40ceb11a118ed24,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.265764,51.551640,On or near LANSBURY CLOSE,E01000602,Brent 021C,Suspect charged
54d78f76e5bd7098859baea93d6c638cc52651379c4c57fb821e29963350ec6d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.297817,51.540366,On or near ATLIP ROAD,E01000473,Brent 029B,Suspect charged
54d78f76e5bd7098859baea93d6c638cc52651379c4c57fb821e29963350ec6d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.297817,51.540366,On or near ATLIP ROAD,E01000473,Brent 029B,Suspect charged
ebe21684e5ad16c197875e42e2a77f192cce90b57a6e256683de2fb48e835d17,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.285344,51.569886,On or near CHARLTON ROAD,E01000486,Brent 006D,Offender given penalty notice
e2b59d19eae2b68421b3e1fcdf4b4f393c7f9afb70c06bbdeeeafad03fc9e00a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.247988,51.550297,On or near CHANTRY CRESCENT,E01000508,Brent 025A,Suspect charged
97edaaaaeb3683e8cb979f549e4ecfe19a989a86534b15b3b4775b9eae4e9c78,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.306198,51.544561,On or near BRIDGEWATER ROAD,E01000475,Brent 029C,Offender given a caution
1f775b1718f7cfa50aee3718c68ccf6d3dc345e719ed56d73e03517b41cf9b4b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.280311,51.584712,On or near KINGSBURY ROAD,E01000543,Brent 003E,Suspect charged
e29291e2a26fe84e63efb138dc3f07955f527ea3ddc55810bb6358a3c55eb991,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.280311,51.584712,On or near KINGSBURY ROAD,E01000543,Brent 003E,Suspect charged
4403fd53497cecd71aacf91be8d8390fee312f202e8d334b7400bbbc6a55f3d4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.243214,51.534948,On or near HIGH STREET HARLESDEN,E01033455,Brent 031G,Suspect charged
74bbb86a6e7a5a3df5d16ad376bf217b25080107d59a0e7782eb28b435381f3a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.296325,51.552888,On or near Shopping Area,E01000635,Brent 020D,Offender given a caution
6e7420fe52fabd9b0639ab4eac0094aa74483e4437b70b6c50b9dd45ca42998b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.204274,51.543602,On or near DYNE ROAD,E01000545,Brent 028A,Offender given a drugs possession warning
cb8d5e733eb7eecc6fbe95a1940381b5765ab1c576975f719bb1216f1edadd9b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.250598,51.541668,On or near FORTUNEGATE ROAD,E01000527,Brent 025E,Suspect charged
c3fdd0b43148196d52ceb92a2f7c079b0f558cda345356cd84dce83b393740f2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.261808,51.543804,On or near MELVILLE ROAD,E01033456,Brent 027F,Suspect charged
779043780a1555c51d60f8dd572592c88fddf83c02d8cd1cf74b809c3f54096c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.191796,51.415888,On or near HAMILTON ROAD MEWS,E01003360,Merton 006B,Investigation complete; no suspect identified
bd926f0a054428f80bfcc590b2319a39f7f0f74ae07fcf9c5dba52ef4734414f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.165709,51.402920,On or near CHATSWORTH PLACE,E01003374,Merton 022A,Suspect charged
0e6b35b4dca1bd7387b6a3f510346c093dfdab4d12a68b19b43061960a4fc103,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.239555,51.402047,On or near Supermarket,E01003471,Merton 016E,Offender given a caution
ef2665b47a277152ec3d2fb0e63a5a39947c0b307704d43bcae977b1cae7c91e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.167116,51.414111,On or near HAWKES ROAD,E01003406,Merton 008D,Investigation complete; no suspect identified
3e8f69646a6d35747d6da551326f2a162095646608a171218b6e3eb9946d22b3,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.167116,51.414111,On or near HAWKES ROAD,E01003406,Merton 008D,Suspect charged
b6688f10d299079d3e0cbda0e5271bd715399e466070b5ecea8935a6933f28ab,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.174098,51.394814,On or near Petrol Station,E01003437,Merton 022C,Investigation complete; no suspect identified
b02119bf3af3145e588a39a1edb21bf1c981e1324e74be81becbaf926b887367,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.208445,51.421135,On or near Shopping Area,E01003401,Merton 004A,Investigation complete; no suspect identified
308f3b66ca43fa1912d4dd9c65920144033ca243f63e1eca1a93137cb0f993c4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.147888,51.402037,On or near TAMWORTH LANE,E01003435,Merton 014E,Investigation complete; no suspect identified
e05b7db992def6b96c1c78daabf897e9bde0cf97d183844f883252b7d3bf6bfe,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.209757,51.400085,On or near LEAMINGTON AVENUE,E01003365,Merton 021D,Investigation complete; no suspect identified
a4d94562d6b38b80424ded1ed6d2d5a0f7709aad4156c3199ecdd1c38a8a675d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.184779,51.419116,On or near ALL SAINTS ROAD,E01003359,Merton 006A,Investigation complete; no suspect identified
3df2bb000a2bd5f1165f29ba444c24766ec6570af815d56ebcc32141346a952c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.178291,51.418791,On or near Supermarket,E01003370,Merton 005C,Investigation complete; no suspect identified
